OBJECT_NAME,FIELD_NAME,OBJECT_LABEL,FIELD_LABEL,FIELD_TYPE,FIELD_LENGTH,CREATEABLE,CALCULATED,PICKLIST,REFERENCE
"McLabs2__Commission_Item__c","LastModifiedDate","Commission Item","Last Modified Date","datetime","0","false","false","",""
"McLabs2__Commission_Item__c","LastModifiedById","Commission Item","Last Modified By ID","reference","18","false","false","","User"
"McLabs2__Commission_Item__c","SystemModstamp","Commission Item","System Modstamp","datetime","0","false","false","",""
"McLabs2__Commission_Item__c","McLabs2__Area_Sq_Ft__c","Commission Item","Area (Sq Ft)","double","0","true","false","",""
"McLabs2__Commission_Item__c","McLabs2__Commission_Percent__c","Commission Item","Commission (%)","percent","0","true","false","",""
"McLabs2__Commission_Item__c","McLabs2__Commission_Amount__c","Commission Item","Calculated Commission","currency","0","false","true","",""
"McLabs2__Commission_Item__c","McLabs2__Comp__c","Commission Item","Comp","reference","18","true","false","","McLabs2__Sale__c"
"McLabs2__Commission_Item__c","McLabs2__Quantity__c","Commission Item","Quantity","double","0","true","false","",""
"McLabs2__Commission_Item__c","McLabs2__Order__c","Commission Item","Order","double","0","true","false","",""
"McLabs2__Commission_Item__c","McLabs2__Rent_Sq_Ft__c","Commission Item","Rent/Sq Ft","currency","0","true","false","",""
"McLabs2__Commission_Item__c","McLabs2__Type__c","Commission Item","Type","picklist","255","true","false","$/SF/Year|$/SF/Month|Amount/Year|Amount/Month|% of Sale Price|% of Flat Fee|Negotiated Fee|Other Brokerage Fee|Bonus per Square Feet",""
"McLabs2__Commission_Item__c","McLabs2__Commission_Rate__c","Commission Item","Commission Amount","currency","0","true","false","",""
"McLabs2__Commission_Item__c","McLabs2__Total__c","Commission Item","Total","currency","0","false","true","",""
"McLabs2__Commission_Item__c","McLabs2__Amount__c","Commission Item","Amount","currency","0","true","false","",""
"McLabs2__Commission_Item__c","McLabs2__Rate_Type__c","Commission Item","Commission Type","picklist","255","true","false","% of Total|Amount/SF/Period|Amount/SF|Flat Fee",""
"McLabs2__Commission_Item__c","McLabs2__Term_End__c","Commission Item","Term End","date","0","true","false","",""
"McLabs2__Commission_Item__c","McLabs2__Term_Start__c","Commission Item","Term Start","date","0","true","false","",""
"McLabs2__Commission_Item__c","McLabs2__Import_Batch_ID__c","Commission Item","Import Batch ID","string","18","true","false","",""
"McLabs2__Commission_Item__c","McLabs2__Imported_Date__c","Commission Item","Imported Date","date","0","true","false","",""
"McLabs2__Ownership__c","Id","Ownership","Record ID","id","18","false","false","",""
"McLabs2__Ownership__c","Name","Ownership","Ownership ID","string","80","false","false","",""
"McLabs2__Ownership__c","CreatedDate","Ownership","Created Date","datetime","0","false","false","",""
"McLabs2__Ownership__c","IsDeleted","Ownership","Deleted","boolean","0","false","false","",""
"McLabs2__Ownership__c","LastModifiedDate","Ownership","Last Modified Date","datetime","0","false","false","",""
"McLabs2__Ownership__c","LastModifiedById","Ownership","Last Modified By ID","reference","18","false","false","","User"
"McLabs2__Ownership__c","McLabs2__Property__c","Ownership","Property","reference","18","true","false","","McLabs2__Property__c"
"McLabs2__Ownership__c","CreatedById","Ownership","Created By ID","reference","18","false","false","","User"
"McLabs2__Ownership__c","McLabs2__Contact__c","Ownership","Contact","reference","18","true","false","","Contact"
"McLabs2__Ownership__c","McLabs2__Address__c","Ownership","Address","string","1300","false","true","",""
"McLabs2__Ownership__c","SystemModstamp","Ownership","System Modstamp","datetime","0","false","false","",""
"McLabs2__Ownership__c","McLabs2__City__c","Ownership","City","string","1300","false","true","",""
"McLabs2__Ownership__c","McLabs2__Company__c","Ownership","Contact Company","string","1300","false","true","",""
"McLabs2__Ownership__c","McLabs2__Contact_Role__c","Ownership","Contact Role","picklist","255","true","false","Asset Manager|Owner|Former Owner",""
"McLabs2__Ownership__c","McLabs2__Percentage_Ownership__c","Ownership","Percentage Ownership","percent","0","true","false","",""
"McLabs2__Ownership__c","McLabs2__OSF_ID__c","Ownership","External ID","string","99","true","false","",""
"McLabs2__Ownership__c","McLabs2__Primary_Contact__c","Ownership","Primary Contact?","boolean","0","true","false","",""
"McLabs2__Ownership__c","McLabs2__Contact_Phone__c","Ownership","Contact Phone","string","1300","false","true","",""
"McLabs2__Ownership__c","McLabs2__State__c","Ownership","State","string","1300","false","true","",""
"McLabs2__Ownership__c","McLabs2__CompanyTrigger__c","Ownership","Company","reference","18","true","false","","Account"
"McLabs2__Ownership__c","McLabs2__Import_Batch_ID__c","Ownership","Import Batch ID","string","18","true","false","",""
"McLabs2__Ownership__c","McLabs2__Imported_Date__c","Ownership","Imported Date","date","0","true","false","",""
"McLabs2__Ownership__c","McLabs2__Year_Built__c","Ownership","Year Built","string","1300","false","true","",""
"McLabs2__Ownership__c","McLabs2__Account_Name__c","Ownership","Company Name","string","1300","false","true","",""
"McLabs2__Ownership__c","McLabs2__Account_Owner__c","Ownership","Company","reference","18","true","false","","Account"
"McLabs2__Ownership__c","McLabs2__Contact_First_Name__c","Ownership","Contact First Name","string","1300","false","true","",""
"McLabs2__Ownership__c","McLabs2__Contact_Owner__c","Ownership","Contact","reference","18","true","false","","Contact"
"McLabs2__Ownership__c","McLabs2__Contact_Name__c","Ownership","Contact Name","string","1300","false","true","",""
"McLabs2__Ownership__c","McLabs2__Property_SF__c","Ownership","Property SF","double","0","false","true","",""
"McLabs2__Ownership__c","McLabs2__Property_Image__c","Ownership","Property Image","string","1300","false","true","",""
"McLabs2__Ownership__c","McLabs2__Property_Market__c","Ownership","Market","string","1300","false","true","",""
"McLabs2__Ownership__c","McLabs2__Property_Name__c","Ownership","Property Name","string","1300","false","true","",""
"McLabs2__Commission__c","OwnerId","Commission","Owner ID","reference","18","true","false","","GroupUser"
"McLabs2__Commission__c","Id","Commission","Record ID","id","18","false","false","",""
"McLabs2__Commission__c","Name","Commission","Commission Number","string","80","false","false","",""
"McLabs2__Commission__c","CreatedDate","Commission","Created Date","datetime","0","false","false","",""
"McLabs2__Commission__c","RecordTypeId","Commission","Record Type ID","reference","18","true","false","","RecordType"
"McLabs2__Commission__c","CreatedById","Commission","Created By ID","reference","18","false","false","","User"
"McLabs2__Commission__c","LastModifiedDate","Commission","Last Modified Date","datetime","0","false","false","",""
"McLabs2__Commission__c","LastModifiedById","Commission","Last Modified By ID","reference","18","false","false","","User"
"McLabs2__Commission__c","IsDeleted","Commission","Deleted","boolean","0","false","false","",""
"McLabs2__Commission__c","LastReferencedDate","Commission","Last Referenced Date","datetime","0","false","false","",""
"McLabs2__Commission__c","SystemModstamp","Commission","System Modstamp","datetime","0","false","false","",""
"McLabs2__Commission__c","LastViewedDate","Commission","Last Viewed Date","datetime","0","false","false","",""
"McLabs2__Commission__c","McLabs2__Broker_Contact__c","Commission","External Agent","reference","18","true","false","","Contact"
"McLabs2__Commission__c","McLabs2__Escrow__c","Commission","Project","reference","18","true","false","","McLabs2__Escrow__c"
"McLabs2__Commission__c","McLabs2__Activity_Date__c","Commission","Activity Date","date","0","true","false","",""
"McLabs2__Commission__c","McLabs2__Broker__c","Commission","Internal Agent","reference","18","true","false","","User"
"McLabs2__Commission__c","McLabs2__Formula_Gross_Commission__c","Commission","Deal Gross Commission","currency","0","false","true","",""
"McLabs2__Commission__c","McLabs2__Gross_Commission__c","Commission","Fixed Commission Amount","currency","0","true","false","",""
"McLabs2__Commission__c","McLabs2__Probability_Commission__c","Commission","Deal Probability Commission","currency","0","false","true","",""
"McLabs2__Commission__c","McLabs2__Listing__c","Commission","Listing","reference","18","true","false","","McLabs2__Listing__c"
"McLabs2__Commission__c","McLabs2__Proposal__c","Commission","Pitch","reference","18","true","false","","McLabs2__Proposal__c"
"McLabs2__Commission__c","McLabs2__Sale__c","Commission","Comp","reference","18","true","false","","McLabs2__Sale__c"
"McLabs2__Commission__c","McLabs2__Agent_Gross_Commission__c","Commission","Agent Gross Commission","currency","0","false","true","",""
"McLabs2__Commission__c","McLabs2__Stage__c","Commission","Stage","picklist","255","true","false","Pitch|Listing|Project|Closed",""
"McLabs2__Commission__c","McLabs2__Agent_Percentage__c","Commission","Agent Percentage","percent","0","true","false","",""
"McLabs2__Commission__c","McLabs2__Agent_Probability_Commission__c","Commission","Agent Probability Commission","currency","0","false","true","",""
"McLabs2__Commission__c","McLabs2__Status__c","Commission","Status","picklist","255","true","false","Active Pipeline|Closed Pipeline|Dead",""
"McLabs2__Commission__c","McLabs2__Type__c","Commission","Type","string","1300","false","true","",""
"McLabs2__Commission__c","McLabs2__Role__c","Commission","Role","picklist","255","true","false","Buyer Rep|Seller Rep|Tenant Rep|Landlord Rep|Manager",""
"McLabs2__Commission__c","McLabs2__Payments__c","Commission","# Payments","double","0","false","true","",""
"McLabs2__Commission__c","McLabs2__Imported_Date__c","Commission","Imported Date","date","0","true","false","",""
"McLabs2__Commission__c","McLabs2__Total_Agent_Holdbacks__c","Commission","Total Agent Expenses","currency","0","true","false","",""
"McLabs2__Commission__c","McLabs2__Total_Agent_Holdbacks_Withheld__c","Commission","Total Agent Expenses Withheld","currency","0","true","false","",""
"McLabs2__Commission__c","McLabs2__Balance__c","Commission","Balance","currency","0","true","false","",""
"McLabs2__Commission__c","McLabs2__Import_Batch_ID__c","Commission","Import Batch ID","string","18","true","false","",""
"McLabs2__Commission__c","McLabs2__Estimated_Net_Expenses__c","Commission","Estimated Net Expenses","currency","0","true","false","",""
"McLabs2__Commission__c","McLabs2__Estimated_Net_After_Expenses__c","Commission","Estimated Net After Expenses","currency","0","true","false","",""
"McLabs2__Commission__c","McLabs2__Gross_Commission_Before_Holdbacks__c","Commission","Gross Commission Before Expenses","currency","0","false","true","",""
"McLabs2__Commission__c","McLabs2__Estimated_Net__c","Commission","Estimated Net","currency","0","true","false","",""
"McLabs2__Commission__c","McLabs2__Gross_Payment_Allocated_After_Expense__c","Commission","Gross Payment Allocated After Expense","currency","0","true","false","",""
"McLabs2__Commission__c","McLabs2__Gross_Expenses_Withheld__c","Commission","Gross Expenses Withheld","currency","0","true","false","",""
"McLabs2__Commission__c","McLabs2__Net_Commission_Paid__c","Commission","Net Commission Paid","currency","0","true","false","",""
"McLabs2__Commission__c","McLabs2__Avg_Split__c","Commission","Avg Split","percent","0","true","false","",""
"McLabs2__Commission__c","McLabs2__Gross_Payment_Allocated__c","Commission","Gross Payment Allocated","currency","0","true","false","",""
"McLabs2__Commission__c","McLabs2__Net_Commission_Payable__c","Commission","Net Commission Payable","currency","0","true","false","",""
"McLabs2__Commission__c","McLabs2__Net_Expense_Withheld__c","Commission","Net Expense Withheld","currency","0","true","false","",""
"McLabs2__Commission__c","McLabs2__Net_Expense__c","Commission","Net Expense","currency","0","true","false","",""
"McLabs2__Tenant_s_Need__c","Name","Tenant's Need","Tenant's Need Name","string","80","true","false","",""
"McLabs2__Tenant_s_Need__c","Id","Tenant's Need","Record ID","id","18","false","false","",""
"McLabs2__Tenant_s_Need__c","CreatedDate","Tenant's Need","Created Date","datetime","0","false","false","",""
"McLabs2__Tenant_s_Need__c","LastModifiedDate","Tenant's Need","Last Modified Date","datetime","0","false","false","",""
"McLabs2__Tenant_s_Need__c","CreatedById","Tenant's Need","Created By ID","reference","18","false","false","","User"
"McLabs2__Tenant_s_Need__c","LastModifiedById","Tenant's Need","Last Modified By ID","reference","18","false","false","","User"
"McLabs2__Tenant_s_Need__c","IsDeleted","Tenant's Need","Deleted","boolean","0","false","false","",""
"McLabs2__Tenant_s_Need__c","SystemModstamp","Tenant's Need","System Modstamp","datetime","0","false","false","",""
"McLabs2__Tenant_s_Need__c","LastViewedDate","Tenant's Need","Last Viewed Date","datetime","0","false","false","",""
"McLabs2__Tenant_s_Need__c","LastReferencedDate","Tenant's Need","Last Referenced Date","datetime","0","false","false","",""
"McLabs2__Tenant_s_Need__c","McLabs2__Contact__c","Tenant's Need","Contact","reference","18","true","false","","Contact"
"McLabs2__Tenant_s_Need__c","McLabs2__Active__c","Tenant's Need","Active?","boolean","0","true","false","",""
"McLabs2__Tenant_s_Need__c","McLabs2__City__c","Tenant's Need","City","textarea","255","true","false","",""
"McLabs2__Tenant_s_Need__c","McLabs2__Additional_Criteria__c","Tenant's Need","Additional Criteria","textarea","255","true","false","",""
"McLabs2__Tenant_s_Need__c","McLabs2__Lease_Rate_Type__c","Tenant's Need","Lease Rate Type","picklist","255","true","false","Annual|Monthly",""
"McLabs2__Tenant_s_Need__c","McLabs2__Market__c","Tenant's Need","Market","multipicklist","4099","true","false","AK-Anchorage|AL-Birmingham|AL-Huntsville|AL-Mobile|AL-Montgomery|AR-Fayetteville/Springdale/Rogers|AR-Fort Smith|AR-Little Rock/N Little Rock|AZ-Phoenix|AZ-Tucson|CA-Bakersfield|CA-East Bay/Oakland|CA-Fresno|CA-Inland Empire|CA-Los Angeles|CA-Marin/Sonoma|CA-Orange County|CA-Sacramento|CA-Salinas|CA-San Diego|CA-San Francisco|CA-San Luis Obispo/Paso Robles|CA-Santa Barbara/Sta Maria/Goleta|CA-Santa Cruz/Watsonville|CA-South Bay/San Jose|CA-Stockton/Modesto|CA-Visalia/Porterville|CO-Colorado Springs|CO-Denver|CT-Hartford|DC-Washington|FL-Deltona/Daytona Beach|FL-Jacksonville|FL-Ocala|FL-Orlando|FL-Pensacola/Ferry Pass/Brent|FL-Port St Lucie/Fort Pierce|FL-South Florida|FL-Southwest Florida|FL-Tallahassee|FL-Tampa/St. Petersburg|GA-Atlanta|GA-Augusta/Richmond County|GA-Columbus|GA-Savannah|HI-Hawaii|IA-Des Moines|ID-Boise City/Nampa|IL-Chicago|IL-Davenport/Moline/Rock Island|IL-Peoria|IL-Springfield|IN-Evansville|IN-Fort Wayne|IN-Indianapolis|IN-South Bend/Mishawaka|KS-Kansas City|KS-Wichita|KY-Lexington/Fayette|KY-Louisville|LA-Baton Rouge|LA-Lafayette|LA-New Orleans/Metairie/Kenner|LA-Shreveport/Bossier City|MA-Boston|MD-Baltimore|ME-Portland/South Portland|MI-Detroit|MI-Grand Rapids|MN-Duluth|MN-Minneapolis|MO-St. Louis|MS-Jackson|National|NC-Asheville|NC-Charlotte|NC-Fayetteville|NC-Greensboro/Winston-Salem|NC-Raleigh/Durham|NC-Wilmington|NE-Lincoln|NE-Omaha/Council Bluffs|NJ-Northern New Jersey|NM-Albuquerque|NV-Las Vegas|NV-Reno/Sparks|NY-Albany/Schenectady/Troy|NY-Buffalo/Niagara Falls|NY-Long Island|NY-New York City|NY-Rochester|NY-Syracuse|NY-Utica/Rome|OH-Cincinnati/Dayton|OH-Cleveland|OH-Columbus|OH-Toledo|OH-Youngstown/Warren|OK-Oklahoma City|OK-Tulsa|OR-Portland|PA-Erie|PA-Philadelphia|PA-Pittsburgh|RI-Providence|SC-Charleston/N Charleston|SC-Columbia|SC-Greenville/Spartanburg|SC-Myrtle Beach/Conway|TN-Chattanooga|TN-Kingsport/Bristol/Bristol|TN-Knoxville|TN-Memphis|TN-Nashville|TX-Austin|TX-Beaumont/Port Arthur|TX-Brownsville/Harlingen|TX-Corpus Christi|TX-Dallas/Fort Worth|TX-El Paso|TX-Houston|TX-Killeen/Temple/Fort Hood|TX-Lubbock|TX-McAllen/Edinburg/Pharr|TX-San Antonio|UT-Salt Lake City|VA-Hampton Roads|VA-Richmond|VA-Roanoke|WA-Bremerton|WA-Olympia|WA-Seattle/Puget Sound|WA-Spokane|WA-Yakima|WI-Green Bay|WI-Milwaukee/Madison|WV-Charleston|WV-Huntington/Ashland",""
"McLabs2__Tenant_s_Need__c","McLabs2__Maximum_Square_Footage__c","Tenant's Need","Maximum Square Footage","double","0","true","false","",""
"McLabs2__Tenant_s_Need__c","McLabs2__Minimum_Lease_Rate__c","Tenant's Need","Minimum Lease Rate ($/SF)","currency","0","true","false","",""
"McLabs2__Tenant_s_Need__c","McLabs2__Maximum_Lease_Rate_SF__c","Tenant's Need","Maximum Lease Rate ($/SF)","currency","0","true","false","",""
"McLabs2__Tenant_s_Need__c","McLabs2__Need_Date__c","Tenant's Need","Need Date","date","0","true","false","",""
"McLabs2__Tenant_s_Need__c","McLabs2__Minimum_Square_Footage__c","Tenant's Need","Minimum Square Footage","double","0","true","false","",""
"McLabs2__Tenant_s_Need__c","McLabs2__Space_Sub_Type__c","Tenant's Need","Space Sub-Type","multipicklist","4099","true","false","None|Industrial- Flex Space|Industrial- Manufacturing|Industrial- Office Showroom|Industrial- R&D|Industrial- Truck Terminal/Hub|Industrial- Warehouse|Industrial- Distribution Warehouse|Industrial- Refrigerated/Cold Storage|Land- Industrial|Land- Multifamily|Land- Office|Land- Residential|Land- Retail|Land- Commercial(Other)|Office- Creative/Loft|Office- Office Building|Office- Governmental|Office- Medical Office|Office- R&D|Retail- Restaurant|Retail- Freestanding Building|Retail- Retail (Other)|Retail- Vehicle Related|Retail- Pad|Retail- Anchor|Retail- Community Center|Retail- Strip Center|Retail- Specialty Center|Retail- Neighborhood Center|Retail- Outlet Center|Retail- Regional Center/Mall|Retail- Super Regional Center",""
"McLabs2__Tenant_s_Need__c","McLabs2__State__c","Tenant's Need","State","picklist","255","true","false","AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA",""
"McLabs2__Tenant_s_Need__c","McLabs2__Submarket__c","Tenant's Need","Submarket","multipicklist","4099","true","false","Downtown|Uptown|Westside|Southtown",""
"McLabs2__Tenant_s_Need__c","McLabs2__Space_Type__c","Tenant's Need","Space Type","multipicklist","4099","true","false","Office|Industrial|Retail|Land|Special Purpose",""
"McLabs2__Tenant_s_Need__c","McLabs2__Zip_Code__c","Tenant's Need","Zip Code","textarea","255","true","false","",""
"McLabs2__Tenant_s_Need__c","McLabs2__County__c","Tenant's Need","County","textarea","255","true","false","",""
"McLabs2__Tenant_s_Need__c","Stage__c","Tenant's Need","Stage","picklist","255","true","false","Site Indentification|Tour|Commis...",""
"McLabs2__Tenant_s_Need__c","McLabs2__Imported_Date__c","Tenant's Need","Imported Date","date","0","true","false","",""
"McLabs2__Tenant_s_Need__c","McLabs2__Import_Batch_ID__c","Tenant's Need","Import Batch ID","string","18","true","false","",""
"McLabs2__Spaces__c","IsDeleted","Space","Deleted","boolean","0","false","false","",""
"McLabs2__Spaces__c","Id","Space","Record ID","id","18","false","false","",""
"McLabs2__Spaces__c","Name","Space","Spaces Name","string","80","false","false","",""
"McLabs2__Spaces__c","CreatedDate","Space","Created Date","datetime","0","false","false","",""
"McLabs2__Spaces__c","CreatedById","Space","Created By ID","reference","18","false","false","","User"
"McLabs2__Spaces__c","LastModifiedDate","Space","Last Modified Date","datetime","0","false","false","",""
"McLabs2__Spaces__c","LastModifiedById","Space","Last Modified By ID","reference","18","false","false","","User"
"McLabs2__Spaces__c","SystemModstamp","Space","System Modstamp","datetime","0","false","false","",""
"McLabs2__Spaces__c","LastActivityDate","Space","Last Activity Date","date","0","false","false","",""
"McLabs2__Spaces__c","LastViewedDate","Space","Last Viewed Date","datetime","0","false","false","",""
"McLabs2__Spaces__c","LastReferencedDate","Space","Last Referenced Date","datetime","0","false","false","",""
"McLabs2__Spaces__c","McLabs2__Property__c","Space","Property","reference","18","true","false","","McLabs2__Property__c"
"McLabs2__Spaces__c","McLabs2__Amount_Year__c","Space","Amount/Year","currency","0","false","true","",""
"McLabs2__Spaces__c","McLabs2__Amount_Month__c","Space","Amount/Month","currency","0","false","true","",""
"McLabs2__Spaces__c","McLabs2__Asking_Rate_PSF__c","Space","Rental Rate","currency","0","true","false","",""
"McLabs2__Spaces__c","McLabs2__Available__c","Space","Available?","boolean","0","true","false","",""
"McLabs2__Spaces__c","McLabs2__City__c","Space","City","string","1300","false","true","",""
"McLabs2__Spaces__c","McLabs2__Date_Available__c","Space","Date Available","date","0","true","false","",""
"McLabs2__Spaces__c","McLabs2__Lease_Term_Months__c","Space","Lease Term (Months)","double","0","true","false","",""
"McLabs2__Spaces__c","McLabs2__Lease_Type__c","Space","Lease Type","picklist","255","true","false","NNN|Full Service Gross|Modified Gross|Modified Net|Industrial Gross|Other",""
"McLabs2__Spaces__c","McLabs2__Market__c","Space","Market","string","1300","false","true","",""
"McLabs2__Spaces__c","McLabs2__Maximum_Contiguous__c","Space","Maximum Contiguous","double","0","true","false","",""
"McLabs2__Spaces__c","McLabs2__Notes__c","Space","Notes","textarea","255","true","false","",""
"McLabs2__Spaces__c","McLabs2__Location_Description__c","Space","Location Description","textarea","255","true","false","",""
"McLabs2__Spaces__c","McLabs2__Minimum_Divisible__c","Space","Minimum Divisible","double","0","true","false","",""
"McLabs2__Spaces__c","McLabs2__Project_Leasing__c","Space","Project Leasing","reference","18","true","false","","McLabs2__Project_Leasing__c"
"McLabs2__Spaces__c","McLabs2__Property_Type__c","Space","Space Type","multipicklist","4099","true","false","Office|Industrial|Retail|Land|Special Purpose",""
"McLabs2__Spaces__c","McLabs2__Property_Description__c","Space","Property Description","textarea","255","true","false","",""
"McLabs2__Spaces__c","McLabs2__Property_Address__c","Space","Property Address","string","1300","false","true","",""
"McLabs2__Spaces__c","McLabs2__Rental_Rate_Type__c","Space","Rental Rate Type","picklist","255","true","false","$/SF/Year|$/SF/Month|Amount/Year|Amount/Month|None",""
"McLabs2__Spaces__c","McLabs2__Space_Sub_Type__c","Space","Space Sub-Type","multipicklist","4099","true","false","None|Industrial- Flex Space|Industrial- Manufacturing|Industrial- Office Showroom|Industrial- R&D|Industrial- Truck Terminal/Hub|Industrial- Warehouse|Industrial- Distribution Warehouse|Industrial- Refrigerated/Cold Storage|Land- Industrial|Land- Multifamily|Land- Office|Land- Residential|Land- Retail|Land- Commercial(Other)|Office- Creative/Loft|Office- Office Building|Office- Governmental|Office- Medical Office|Office- R&D|Retail- Restaurant|Retail- Freestanding Building|Retail- Retail (Other)|Retail- Vehicle Related|Retail- Pad|Retail- Anchor|Retail- Community Center|Retail- Strip Center|Retail- Specialty Center|Retail- Neighborhood Center|Retail- Outlet Center|Retail- Regional Center/Mall|Retail- Super Regional Center",""
"McLabs2__Spaces__c","McLabs2__SF_Month__c","Space","Amount/SF/Month","currency","0","false","true","",""
"McLabs2__Spaces__c","McLabs2__Square_Footage__c","Space","Available Square Footage","double","0","true","false","",""
"McLabs2__Spaces__c","McLabs2__SF_Year__c","Space","Amount/SF/Year","currency","0","false","true","",""
"McLabs2__Spaces__c","McLabs2__Submarket__c","Space","Submarket","string","1300","false","true","",""
"McLabs2__Spaces__c","McLabs2__Sublease__c","Space","Sublease?","boolean","0","true","false","",""
"McLabs2__Spaces__c","McLabs2__Suite_Floor__c","Space","Suite/Floor #","string","20","true","false","",""
"McLabs2__Spaces__c","McLabs2__Zip_Postal_Code__c","Space","Zip/Postal Code","string","1300","false","true","",""
"McLabs2__Spaces__c","McLabs2__Status__c","Space","Status","picklist","255","true","false","Available|Pending|Leased",""
"McLabs2__Spaces__c","McLabs2__Landlord_Representation_Assignment__c","Space","Landlord Representation Listing","reference","18","true","false","","McLabs2__Listing__c"
"McLabs2__Spaces__c","McLabs2__Commission_Factor__c","Space","Commission Factor","double","0","false","true","",""
"McLabs2__Spaces__c","McLabs2__Current_Lease__c","Space","Current Lease","picklist","255","true","false","N/A|NNN|Modified Gross|Modified Net|Industrial Gross|Other",""
"McLabs2__Spaces__c","McLabs2__Current_Rental_Rate_Type__c","Space","Current Rental Rate Type","picklist","255","true","false","$/SF/Year|$/SF/Month|Amount/Year|Amount/Month|None",""
"McLabs2__Spaces__c","McLabs2__Current_Rental_Rate__c","Space","Current Rental Rate","currency","0","true","false","",""
"McLabs2__Spaces__c","McLabs2__Current_Tenant__c","Space","Current Tenant Company","reference","18","true","false","","Account"
"McLabs2__Spaces__c","McLabs2__External_ID__c","Space","External ID","string","99","true","false","",""
"McLabs2__Spaces__c","McLabs2__Lease_Expiration_Date__c","Space","Lease Expiration Date","date","0","true","false","",""
"McLabs2__Spaces__c","McLabs2__State__c","Space","State","string","1300","false","true","",""
"McLabs2__Spaces__c","McLabs2__Stack_Plan_Summary__c","Space","Stack Plan Summary","string","1300","false","true","",""
"McLabs2__Spaces__c","McLabs2__Floor__c","Space","Floor","string","25","true","false","",""
"McLabs2__Spaces__c","McLabs2__Import_Batch_ID__c","Space","Import Batch ID","string","18","true","false","",""
"McLabs2__Spaces__c","McLabs2__Current_Tenant_Contact__c","Space","Current Tenant Contact","reference","18","true","false","","Contact"
"McLabs2__Spaces__c","McLabs2__Imported_Date__c","Space","Imported Date","date","0","true","false","",""
"McLabs2__Listing__c","Id","Listing","Record ID","id","18","false","false","",""
"McLabs2__Listing__c","IsDeleted","Listing","Deleted","boolean","0","false","false","",""
"McLabs2__Listing__c","OwnerId","Listing","Owner ID","reference","18","true","false","","GroupUser"
"McLabs2__Listing__c","RecordTypeId","Listing","Record Type ID","reference","18","true","false","","RecordType"
"McLabs2__Listing__c","Name","Listing","Listing Name","string","80","true","false","",""
"McLabs2__Listing__c","CreatedById","Listing","Created By ID","reference","18","false","false","","User"
"McLabs2__Listing__c","CreatedDate","Listing","Created Date","datetime","0","false","false","",""
"McLabs2__Listing__c","LastModifiedDate","Listing","Last Modified Date","datetime","0","false","false","",""
"McLabs2__Listing__c","LastModifiedById","Listing","Last Modified By ID","reference","18","false","false","","User"
"McLabs2__Listing__c","SystemModstamp","Listing","System Modstamp","datetime","0","false","false","",""
"McLabs2__Listing__c","LastActivityDate","Listing","Last Activity Date","date","0","false","false","",""
"McLabs2__Listing__c","LastReferencedDate","Listing","Last Referenced Date","datetime","0","false","false","",""
"McLabs2__Listing__c","McLabs2__Address__c","Listing","Address","string","1300","false","true","",""
"McLabs2__Listing__c","LastViewedDate","Listing","Last Viewed Date","datetime","0","false","false","",""
"McLabs2__Listing__c","McLabs2__Amortization_Years__c","Listing","Amortization (Years)","double","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Asking_Price_Actual__c","Listing","Asking Price","currency","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Assumable_Financing__c","Listing","Assumable Financing","boolean","0","true","false","",""
"McLabs2__Listing__c","McLabs2__City__c","Listing","City","string","1300","false","true","",""
"McLabs2__Listing__c","McLabs2__Broker_Net_Commission__c","Listing","Broker Net Commission","currency","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Activity_ID__c","Listing","Activity ID","string","10","true","false","",""
"McLabs2__Listing__c","McLabs2__Date_Off_Market__c","Listing","Date Off-Market","date","0","true","false","",""
"McLabs2__Listing__c","McLabs2__CAP_Rate__c","Listing","CAP Rate","percent","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Commission__c","Listing","Commission (%)","percent","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Date_On_Market__c","Listing","Date On Market","date","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Days_On_Market__c","Listing","Days On Market","double","0","false","true","",""
"McLabs2__Listing__c","McLabs2__Listing_Ad_Source__c","Listing","Listing Ad Source","picklist","255","true","false","Costar|Loopnet|Competitor Website",""
"McLabs2__Listing__c","McLabs2__Due_Date__c","Listing","Due Date","date","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Listing_Expiration_Date__c","Listing","Expiration Date","date","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Loopnet_ID__c","Listing","Loopnet Listing ID","string","10","true","false","",""
"McLabs2__Listing__c","McLabs2__Loan_Type__c","Listing","Loan Type","picklist","255","true","false","All Cash|Assumption|Other|Proposed New|Seller",""
"McLabs2__Listing__c","McLabs2__Interest_Rate__c","Listing","Interest Rate","percent","0","true","false","",""
"McLabs2__Listing__c","McLabs2__NOI__c","Listing","NOI","currency","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Owner_Contact__c","Listing","Client Contact","reference","18","true","false","","Contact"
